date,rank,pool,project,chain,tvl,tvl_raw,apy,base_apy,reward_apy,base_apy_7d,il_7d,avg_30d,inception_apy,top_10_pct,total_pool,total_borrowed,avail_liquidity,supply_cap_util,collateral_exposure
2026-05-08,92,BBQUSDC,Morpho Blue,Base,$2.90m,2902854.9767546603,5,5,5.47,,,5,,5.47,2902854.9767546603,,,0,"{""PT-USDai-18JUN2026"":39.2,""weETH"":58.09,""syrupUSDC"":2.52,""WETH"":0.19,""wsrUSD"":0}"
2026-05-08,93,MWUSDC,Morpho Blue,Base,$22.6k,22600.778112049135,4.95,4,0.96,4.62,,0.96,,4.62,22600.778112049135,,,,"{""Unknown"":100}"
2026-05-08,94,USDC / SuperchargerV2,WOOFi Earn,Base,"$538,387",538387,4.87,4.87,4.86,,,4.87,,4.86,,,,,
2026-05-08,95,USDC / Harvest USDC vault Base,Fusion by IPOR,Base,"$662,630",662630,4.8,4.8,4.89,,,4.8,,4.89,,,,,
2026-05-08,96,VBUSDT,Yearn Finance,Katana,$4.56m,4560000,4.76,2.69,2.07,2.86,,2.07,,2.86,,,,,
2026-05-08,97,GTUSDCC,Morpho Blue,Hyperliquid L1,$1.62m,1620031.6806737224,4.73,4.73,6.31,,,4.73,,6.31,1620031.6806737224,,,0,"{""kHYPE"":23.18,""UBTC"":49.78,""WHYPE"":27.04}"
2026-05-08,98,USDC / SuperchargerV2,WOOFi Earn,Arbitrum,"$773,429",773429,4.71,4.71,4.71,,,4.71,,4.71,,,,,
2026-05-08,99,USDC-ALUSD / stable - 0.05%,Velodrome V2,Op Mainnet,$1.62m,1620000,4.69,4.69,5.13,,,4.69,,5.13,,,,,
2026-05-08,100,USDC / Morpho,Beefy,Base,$1.45m,1450000,4.56,5.01,,,,,,5.01,,,,,
2026-05-08,101,HYPERUSDCA,Morpho Blue,Arbitrum,$866.2k,866227.0337526001,4.51,4.51,4.28,,,4.51,,4.28,866227.0337526001,,,0,"{""WETH"":1.04,""sUSDS"":0.69,""thBILL"":5.99,""WBTC"":45.02,""sUSDai"":0.69,""PT-thBILL-18JUN2026"":10.66,""PT-USDai-18JUN2026"":18.35,""PT-sUSDai-18JUN2026"":10.63,""weETH"":6.93}"
2026-05-08,102,YCSUSDC,Morpho Blue,Base,$512.9k,512938.38960743515,4.51,4.51,5.37,,,4.51,,5.37,512938.38960743515,,,0,"{""cbETH"":4,""cbDOGE"":35.22,""cbLTC"":11.82,""cbADA"":29.59,""wstETH"":0.98,""cbXRP"":14.34,""superOETHb"":1.51,""cbBTC"":1.59,""rETH"":0.92}"
2026-05-08,103,USDY,Toros,Op Mainnet,"$756,343",756343,4.41,2.46,,,,,,2.46,,,,,
2026-05-08,104,USDC / Dolomite Balance,Dolomite,Arbitrum,$1.44m,1440000,4.37,4.37,5.97,,,4.37,,5.97,4390000,2950000,1440000,,
2026-05-08,105,USDC-USDT / 0.01%,Uniswap V3,Arbitrum,$2.5m,2500000,4.26,4.26,2.22,3.67,,2.22,,3.67,,,,,
2026-05-08,106,CSUSDC,Morpho Blue,Base,$1,1.0058140557469697,4.14,4.14,5.35,,,4.14,,5.35,1.0058140557469697,,,0,"{""wstETH"":64.88,""weETH"":35.12}"
2026-05-08,107,BBQUSDC,Morpho Blue,Arbitrum,$2.90m,2902854.9767546603,4.13,4.13,3.9,,,4.13,,3.9,2902854.9767546603,,,0,"{""PT-USDai-18JUN2026"":39.2,""weETH"":58.09,""syrupUSDC"":2.52,""WETH"":0.19,""wsrUSD"":0}"
2026-05-08,108,USDC / 2027-01-14,Exactly,Op Mainnet,$1.58m,1580000,4.12,4.12,3.59,,,4.12,,3.59,1370000,5955,1360000,,
2026-05-08,109,USDC / 2026-06-04,Exactly,Op Mainnet,$1.58m,1580000,4.07,4.07,4.01,,,4.07,,4.01,1430000,77236,1350000,,
2026-05-08,110,USDC / 2026-07-02,Exactly,Op Mainnet,$1.58m,1580000,4.06,4.06,3.87,,,4.06,,3.87,1400000,49184,1360000,,
2026-05-08,111,PUSDC,Morpho Blue,Base,$26.30m,26295729.076943997,4.01,4.01,4.29,,,4.01,,4.29,26295729.076943997,,,2.5,"{""cbBTC"":100}"
2026-05-08,112,USDC / 2026-12-17,Exactly,Op Mainnet,$1.58m,1580000,4.01,4.01,3.8,,,4.01,,3.8,1370000,4434,1360000,,
2026-05-08,113,STEAKUSDC,Morpho Blue,Base,$141.1k,141123.59684164755,4.01,4.01,4.29,,,4.01,,4.29,141123.59684164755,,,0,"{""wstETH"":64.56,""WETH"":35.44,""WBTC"":0}"
2026-05-08,114,GTUSDCF,Morpho Blue,Base,$1.39m,1389752.5803605542,4.01,4.01,5.11,,,4.01,,5.11,1389752.5803605542,,,0,"{""cbETH"":6.21,""cbDOGE"":0,""cbXRP"":0.03,""cbADA"":0,""cbBTC"":93.76}"
2026-05-08,115,GTUSDCP,Morpho Blue,Base,$2.05m,2047419.7208588137,4,4,4.29,,,4,,4.29,2047419.7208588137,,,0,"{""sUSDS"":0.22,""WBTC"":94.18,""WETH"":3.91,""wstETH"":1.68}"
2026-05-08,116,FRUSDC,Morpho Blue,Base,$23.78m,23780799.115568075,4,4,4.13,,,4,,4.13,23780799.115568075,,0,0,"{""cbBTC"":100}"
2026-05-08,117,TERMUSDC,Morpho Blue,Base,$979.4k,979448.7790913191,4,4,4.13,,,4,,4.13,979448.7790913191,,,0.49,"{""cbBTC"":100}"
2026-05-08,118,USDC,Compound V3,Base,"$938,046",938046,3.94,3.94,4.08,,,3.94,,4.08,9590000,8650000,937971,,
2026-05-08,119,USDC / 2026-09-24,Exactly,Op Mainnet,$1.58m,1580000,3.92,3.92,3.76,,,3.92,,3.76,1380000,15457,1360000,,
2026-05-08,120,USDC / 2026-11-19,Exactly,Op Mainnet,$1.58m,1580000,3.9,3.9,3.66,,,3.9,,3.66,1370000,7197,1360000,,
2026-05-08,121,USDC / 2026-10-22,Exactly,Op Mainnet,$1.58m,1580000,3.9,3.9,3.84,,,3.9,,3.84,1390000,24671,1360000,,
2026-05-08,122,USDC / 2026-07-30,Exactly,Op Mainnet,$1.58m,1580000,3.88,3.88,3.33,,,3.88,,3.33,1400000,35303,1360000,,
2026-05-08,123,USDC / 2026-08-27,Exactly,Op Mainnet,$1.58m,1580000,3.88,3.88,3.71,,,3.88,,3.71,1380000,21461,1360000,,
2026-05-08,124,BBQUSDT0,Morpho Blue,Arbitrum,$73.0k,73044.8222505071,3.87,3.87,3.48,,,3.87,,3.48,73044.8222505071,,,0,"{""XAUt0"":1.37,""weETH"":35.39,""Unknown"":0,""wstETH"":63.23}"
2026-05-08,125,USDC / TermMax USDC Vault,TermMax,Base,$1.25m,1250000,3.8,3.8,2.35,,,3.8,,2.35,,,,,
2026-05-08,126,HFUSDC,Morpho Blue,Base,$882.0k,882005.9128770266,3.75,3.75,0.7,,,3.75,,0.7,882005.9128770266,,,7.35,"{""Unknown"":6.13,""cbBTC"":56.23,""WETH"":37.64}"
2026-05-08,127,USDC,Kamino Lend,Solana,$8.01m,8010000,3.71,3.71,4.14,,,3.71,,4.14,161680000,153670000,8000000,,
2026-05-08,128,USDG,Loopscale,Solana,$1.3m,1300000,3.67,3.67,2.74,,,3.67,,2.74,,,,,
2026-05-08,129,SUSDS,Sky Lending,Arbitrum,$358.25m,358250000,3.65,3.65,3.7,,,3.65,,3.7,,,,,
2026-05-08,130,GTUSDCC,Morpho Blue,Arbitrum,$1.62m,1620031.6806737224,3.62,3.62,3.43,,,3.62,,3.43,1620031.6806737224,,,0,"{""kHYPE"":23.18,""UBTC"":49.78,""WHYPE"":27.04}"
2026-05-08,131,GTUSDCC,Morpho Blue,Base,$1.62m,1620031.6806737224,3.6,3.6,4.12,,,3.6,,4.12,1620031.6806737224,,,0,"{""kHYPE"":23.18,""UBTC"":49.78,""WHYPE"":27.04}"
2026-05-08,132,SPARKUSDC,Morpho Blue,Base,$0,0,3.58,3.58,4.11,,,3.58,,4.11,0,,,,
2026-05-08,133,GTUSDT,Morpho Blue,Katana,$0,9.99708112277674e-7,3.57,1.78,1.79,2.03,,1.79,,2.03,9.99708112277674e-7,,,0,"{""WHYPE"":100}"
2026-05-08,134,USDY / US Dollar Yield,Ondo Yield Assets,Solana,$180.44m,180440000,3.55,3.55,3.55,3.55,,3.55,,3.55,,,,,
2026-05-08,135,USDY / US Dollar Yield,Ondo Yield Assets,Arbitrum,$5.59m,5590000,3.55,3.55,3.55,3.55,,3.55,,3.55,,,,,
2026-05-08,136,USDC,Aave V3,Base,$23m,23000000,3.4,3.4,3.33,,,3.4,,3.33,175640000,152770000,22880000,,
2026-05-08,137,USDPY,Toros,Op Mainnet,$1.08m,1080000,3.33,1.86,,,,,,1.86,,,,,
2026-05-08,138,WYLDS,Hastra,Solana,$1.85m,1850000,3.26,3.26,3.29,,,3.26,,3.29,,,,,
2026-05-08,139,CUSDO,OpenEden USDO,Solana,$5.7m,5700000,3.25,3.25,3.24,3.23,,3.24,,3.23,,,,,
2026-05-08,140,GTUSDCC,Morpho Blue,Unichain,$1.62m,1620031.6806737224,3.19,3.19,6.17,,,3.19,,6.17,1620031.6806737224,,,0,"{""kHYPE"":23.18,""UBTC"":49.78,""WHYPE"":27.04}"
2026-05-08,141,USDS,Kamino Lend,Solana,$1.86m,1860000,3.18,3.18,2.35,,,3.18,,2.35,10420000,8550000,1860000,,
2026-05-08,142,EARNAUSD / earnAUSD/AUSD,Curvance,Monad,$15.6m,15600000,3.17,0,3.17,2.01,,3.17,,2.01,,,,,
2026-05-08,143,USDC,Aave V3,Arbitrum,$18.4m,18400000,3.16,3.16,4.1,,,3.16,,4.1,165760000,147320000,18440000,,
2026-05-08,144,USDT / Main Pool,Save,Solana,"$670,803",670803,3.08,3.08,3.13,,,3.08,,3.13,3740000,3070000,670739,,
2026-05-08,145,USDC / Euler Earn USDC,Euler V2,Arbitrum,"$592,457",592457,3.05,3.05,3.52,,,3.05,,3.52,,,,,
2026-05-08,146,DAI,Aave V3,Arbitrum,"$500,346",500346,3.01,3.01,4.11,,,3.01,,4.11,3350000,2850000,500355,,
2026-05-08,147,GTUSDCP,Morpho Blue,Arbitrum,$2.05m,2047419.7208588137,2.9,2.9,3.61,,,2.9,,3.61,2047419.7208588137,,,0,"{""sUSDS"":0.22,""WBTC"":94.18,""WETH"":3.91,""wstETH"":1.68}"
2026-05-08,148,MSUSD-USDC / CL50 - 0.05%,Aerodrome Slipstream,Base,$23.67m,23670000,2.75,0.62,2.13,0.49,2.91,0.49,,2.91,,,,,
2026-05-08,149,USDT,Aave V3,Op Mainnet,"$829,989",829989,2.72,2.72,2.55,,,2.72,,2.55,4850000,3910000,941275,,
2026-05-08,150,EARNAUSD,Neverland,Monad,$3.58m,3580000,2.68,0,2.68,3.42,,2.68,,3.42,3580000,0,3580000,,
2026-05-08,151,USDC,Revert Lend,Base,$2.56m,2562435,6.59,6.59,0,6.81,,7.199999999999999,,,2562435,,,,
2026-05-08,152,baseUSD,Tokemak,Base,$6.23m,6232111,5.52,3.75,1.77,6.93,,7.000000000000001,,,6232111,,,,
2026-05-09,1,MIM-USDC / Mim,Beefy,Arbitrum,$1.23m,1230000,16.12,16.12,,,,13.85,,,,,,,
2026-05-09,2,AUSD-USDC-USDT0,Curve DEX,Monad,$3.44m,3440000,16,0,16,,,8.43,,,,,,,
2026-05-09,3,APXUSD / For buying PT-apxUSD-18JUN2026,Pendle,Base,$3.64m,3640000,15.76,15.76,,,,14.24,,,,,,,
2026-05-09,4,USDCAD-USDC,GMTrade,Solana,$1.36m,1360000,15.74,15.74,,,,15.77,,,,,,,
2026-05-09,5,USDC-USDT / CL1 - 0.0009%,Aerodrome Slipstream,Base,"$979,929",979929,15.38,12.86,2.52,13.72,,12.29,,,,,,,
2026-05-09,6,USDC-USDM,Mento V3,Monad,"$534,506",534506,14.98,0.78,14.19,,,14.88,,,,,,,
2026-05-09,7,WNUSDT0-WNAUSD-WNUSDC / Balancer,Beefy,Monad,$3.6m,3600000,14.66,14.66,,,,13.76,,,,,,,
2026-05-09,8,USDC-MSUSD / stable - 0.05%,Velodrome V2,Op Mainnet,"$944,606",944606,14.64,14.64,,,,14.4,,,,,,,
2026-05-09,9,SUSDU,Unitas,Solana,$31.62m,31620000,14.04,14.04,,,,10.67,,,,,,,
2026-05-09,10,AUSD,Metrom,Katana,$1.71m,1710000,13.8,9.36,4.45,,,13.71,,,,,,,
2026-05-09,11,ALPHAUSDTPRIME,Morpho Blue,Hyperliquid L1,,,13.21,5.1,8.11,,,20.37,,,,,,,
2026-05-09,12,MSUSD-FRXUSD,Aerodrome V1,Base,$1.07m,1070000,13.18,13.18,,,,15.81,,,,,,,
2026-05-09,13,USDC,Metrom,Katana,$14.77m,14770000,12.3,2.4,9.9,,,12.04,,,,,,,
2026-05-09,14,MIM-USDT0 / Mim,Beefy,Arbitrum,$1.09m,1090000,11.77,11.77,,,,10.73,,,,,,,
2026-05-09,15,USDC / yoUSD,YO Protocol,Base,$16.64m,16640000,11.6,3.8,7.8,,,15.05,,,,,,,
2026-05-09,16,USDC / yoUSD,YO Protocol,Arbitrum,"$611,153",611153,11.6,3.8,7.8,,,15.05,,,,,,,
2026-05-09,17,SUPERUSDC / SuperVault,Superform,Base,$2.22m,2220000,11.4,4.36,7.05,,,12,,,,,,,
2026-05-09,18,USDC,Sprinter,Base,$2.96m,2960000,11.35,11.35,,,,11.35,,,,,,,
2026-05-09,19,AUGUSTUSDC,Morpho Blue,Monad,$0,0.0000019997025013879366,11.29,7.78,3.5,,,8.69,,,0.0000019997025013879366,,,0,"{""earnAUSD"":100}"
2026-05-09,20,USDC,Accountable,Monad,"$649,479",649479,11,8,3,,,11.66,,,,,,,
2026-05-09,21,USDC / 40 Acres,Harvest Finance,Base,$1.97m,1970000,10.79,10.79,,,,6.72,,,,,,,
2026-05-09,22,ALUSD-USDC,Curve DEX,Arbitrum,"$774,955",774955,10.66,0.61,10.05,,,9.61,,,,,,,
2026-05-09,23,AUGUSTUSDCV2,Morpho Blue,Monad,,,10.28,6.94,3.34,,,8.69,,,,,,,
2026-05-09,24,USDT,Metrom,Katana,$4.65m,4650000,10.08,2.7,7.38,,,10.22,,,,,,,
2026-05-09,25,USDC / vault,Avantis,Base,$47.22m,47220000,9.69,9.69,,,,10.14,,,,,,,
2026-05-09,26,MSUSD-USDC,Extra Finance Leverage Farming,Base,$1.11m,1110000,9.6,9.6,,,,11.17,,,,,,,
2026-05-09,27,AUSD / vUSD/AUSD,Curvance,Monad,"$557,393",557393,9.58,7.22,2.36,,,6.54,,,6200000,5640000,557393,,
2026-05-09,28,APXUSD / For LP | Maturity 18JUN2026,Pendle,Base,$3.64m,3640000,9.56,9.11,0.45,,,8.63,,,,,,,
2026-05-09,29,AUSD,Yearn Finance,Katana,$1.66m,1660000,9.36,9.36,0.0001,,,7.2,,,,,,,
2026-05-09,30,SUSDAI / For buying PT-sUSDai-15OCT2026,Pendle,Arbitrum,$11.16m,11160000,9.24,9.24,,,,8.62,,,,,,,
2026-05-09,31,MSUSD-USDC,Aerodrome V1,Base,$7.44m,7440000,9.2,9.2,,,,10.51,,,,,,,
2026-05-09,32,AUSD / earnAUSD/AUSD,Curvance,Monad,$1.57m,1570000,9.18,6.68,2.5,,,8.19,,,11310000,9740000,1570000,,
2026-05-09,33,SUSDAI / For buying PT-sUSDai-18JUN2026,Pendle,Arbitrum,$6.37m,6370000,9.16,9.16,,,,8.44,,,,,,,
2026-05-09,34,USDT,ZEROBASE CeDeFi,Arbitrum,$7.93m,7930000,9,7,2,,,9,,,,,,,
2026-05-09,35,USDC,ZEROBASE CeDeFi,Arbitrum,"$783,582",783582,9,7,2,,,9,,,,,,,
2026-05-09,36,AUSD,Neverland,Monad,$10.5m,10500000,8.9,3.91,4.99,,,9.56,,,46110000,35610000,10500000,,
2026-05-09,37,USDC / baseUSD,AUTOfinance,Base,$6.27m,6270000,8.83,5.26,3.58,,,8.5,,,,,,,
2026-05-09,38,USDC,YieldSeeker,Base,$1.24m,1240000,8.78,8.78,,,,9.15,,,,,,,
2026-05-09,39,ZVUSDC,Zircuit Finance,Base,$1.5m,1500000,8.76,8.76,,,,8.58,,,,,,,
2026-05-09,40,USDC,Neverland,Monad,$15.29m,15290000,8.69,3.79,4.9,,,8.26,,,62700000,47410000,15290000,,
2026-05-09,41,MSUSD-USDC / Aerodrome,Beefy,Base,"$691,200",691200,8.68,8.68,,,,10,,,,,,,
2026-05-09,42,SUSDAI / For LP | Maturity 18JUN2026,Pendle,Arbitrum,$6.37m,6370000,8.6,7.9,0.7,,,7.82,,,,,,,
2026-05-09,43,SUSDAI / For LP | Maturity 15OCT2026,Pendle,Arbitrum,$11.16m,11160000,8.49,7.88,0.61,,,7.84,,,,,,,
2026-05-09,44,USDC,Loopscale,Solana,$1.12m,1120000,8.32,7.25,1.06,,,8.38,,,,,,,
2026-05-09,45,FEUSDH2,Morpho Blue,Hyperliquid L1,$10.54m,10544316.335965578,8.31,8.31,,,,7.26,,,10544316.335965578,,,26.37,"{""kHYPE"":26.83,""WHYPE"":59.29,""wstHYPE"":13.88}"
2026-05-09,46,FEUSDT02,Morpho Blue,Hyperliquid L1,$1.82m,1818517.8295484434,8.04,8.04,,,,7.64,,,1818517.8295484434,,,3.19,"{""WHYPE"":0.69,""kHYPE"":17.19,""hwHLP"":4.22,""UETH"":8.65,""WHLP"":0.69,""thBILL"":59.08,""UBTC"":7.58,""hbUSDT"":1.88,""PT-hbUSDT-18DEC2025"":0.03}"
2026-05-09,47,USDT0,Neverland,Monad,$4.08m,4080000,8.01,4.02,3.99,,,9.08,,,19230000,15150000,4080000,,
2026-05-09,48,USDC,DeltaPrime,Arbitrum,"$666,960",666960,7.77,7.77,,,,6.48,,,,,,,
2026-05-09,49,EARNAUSD,Upshift,Monad,$35.7m,35700000,7.49,5.98,1.51,,,7.62,,,,,,,
2026-05-09,50,SUSDAI / 30d unlock,USD AI,Arbitrum,$259.35m,259350000.00000003,7.46,7.46,,,,7.15,,,,,,,
2026-05-09,51,FEUSDH,Morpho Blue,Hyperliquid L1,$4.17m,4166720.0124963126,7.45,7.45,,,,7.77,,,4166720.0124963126,,,10.42,"{""WHYPE"":81.82,""UBTC"":8.61,""kHYPE"":9.56}"
2026-05-09,52,HYPERUSDCA,Morpho Blue,Monad,$916.4k,916411.3811015132,7.4,4.06,3.34,,,7.07,,,916411.3811015132,,,0,"{""WETH"":0.65,""sUSDai"":2.62,""PT-sUSDai-18JUN2026"":10.05,""WBTC"":18,""weETH"":8.84,""PT-USDai-18JUN2026"":21.26,""Unknown"":0.02,""sUSDS"":15.38,""thBILL"":13.09,""PT-thBILL-18JUN2026"":10.08}"
2026-05-09,53,FEUSDE,Morpho Blue,Hyperliquid L1,$834.9k,834949.1729658768,7.37,7.37,,,,8.65,,,834949.1729658768,,,4.91,"{""UBTC"":40.48,""WHYPE"":59.52}"
2026-05-09,54,EDGEUSDC,Morpho Blue,Base,$101.8k,101788.19969804099,7.24,3.94,3.31,,,6.54,,,101788.19969804099,,,0.34,"{""sUSDS"":0.86,""WBTC"":60.78,""wstETH"":38.36}"
2026-05-09,55,SYZUSD,Yuzu Money,Monad,$12.73m,12730000,7.15,7.15,,,,7.54,,,,,,,
2026-05-09,56,BBQUSD1,Morpho Blue,Monad,$689,689.2596265594535,7.14,2.64,4.49,,,8.76,,,689.2596265594535,,,0,"{""wsrUSD"":100}"
2026-05-09,57,USDC,Gains Network,Arbitrum,$5.17m,5170000,7.06,7.06,,,,6.22,,,,,,,
2026-05-09,58,USDAI / For buying PT-USDai-18JUN2026,Pendle,Arbitrum,$35.62m,35620000,7.01,7.01,,,,6.04,,,,,,,
2026-05-09,59,SUSDAI-USDC,Curve DEX,Arbitrum,$1.85m,1850000,6.91,6.91,,,,4.29,,,,,,,
2026-05-09,60,USDAI / For buying PT-USDai-15OCT2026,Pendle,Arbitrum,"$877,944",877944,6.86,6.86,,,,7.12,,,,,,,
2026-05-09,61,BBQUSDT0,Morpho Blue,Monad,$72.0k,72034.4142399557,6.8,2.49,4.31,,,6.53,,,72034.4142399557,,,0,"{""XAUt0"":1.39,""weETH"":34.49,""wstETH"":64.12}"
2026-05-09,62,FEUSDT0,Morpho Blue,Hyperliquid L1,$9.62m,9621972.562361358,6.61,6.61,,,,7.65,,,9621972.562361358,,,8.97,"{""wstHYPE"":0.66,""kHYPE"":50.69,""WHYPE"":32.96,""UBTC"":8.22,""PT-kHYPE-19MAR2026"":7.1,""beHYPE"":0.37}"
2026-05-09,63,AUSD / syzUSD/AUSD,Curvance,Monad,$1.04m,1040000,6.45,3.95,2.5,,,6.95,,,3790000,2750000,1040000,,
2026-05-09,64,USDC,Harmonix Finance,Arbitrum,"$757,691",757691,6.44,6.44,,,,5.53,,,,,,,
2026-05-09,65,DTUSDC,Lagoon,Base,"$685,875",685875,6.43,6.43,,,,5.83,,,,,,,
2026-05-09,66,USDC,Extra Finance Leverage Farming,Base,$3.85m,3850000,5.99,5.99,,,,5.72,,,,,,,
2026-05-09,67,USDC / arbUSD,AUTOfinance,Arbitrum,$3.31m,3310000,5.97,4.49,1.48,,,11.25,,,,,,,
2026-05-09,68,USDC,MortgageFi,Base,"$782,258",782258,5.94,5.94,,,,7.86,,,,,,,
2026-05-09,69,USDC / monUSD,AUTOfinance,Monad,"$543,151",543151,5.93,1.44,4.49,,,13.95,,,,,,,
2026-05-09,70,USDY,Toros,Base,"$889,692",889692,5.9,5.9,,,,4.49,,,,,,,
2026-05-09,71,BBQAUSD,Morpho Blue,Monad,$928.8k,928835.5766841456,5.81,1.25,4.56,,,8.25,,,928835.5766841456,,,0,"{""wstETH"":0,""wsrUSD"":99.12,""XAUt0"":0.88}"
2026-05-09,72,GHO,Fluid Lending,Base,"$850,102",850102,5.72,5.72,,,,4.11,,,,,,,
2026-05-09,73,USDC,Fluid Lending,Arbitrum,$42.76m,42760000,5.64,4.83,0.81,,,6.25,,,,,,,
2026-05-09,74,GHO,Fluid Lending,Arbitrum,$2.59m,2590000,5.64,5.64,,,,5.95,,,,,,,
2026-05-09,75,VBUSDC,Yearn Finance,Katana,$7.49m,7490000,5.63,4.31,1.32,,,3,,,,,,,
2026-05-09,76,USDG,Kamino Lend,Solana,$1.87m,1870000,5.54,5.54,,,,6.13,,,31010000,29140000,1870000,,
2026-05-09,77,FEUSDC2,Morpho Blue,Hyperliquid L1,$21.45m,21453195.603196573,5.54,5.54,,,,7.23,,,21453195.603196573,,,42.92,"{""kHYPE"":15.67,""WHYPE"":83.12,""wstHYPE"":1.21}"
2026-05-09,78,FEUSDC,Morpho Blue,Hyperliquid L1,$18.15m,18154220.33119227,5.46,5.46,,,,6.43,,,18154220.33119227,,,19.32,"{""kHYPE"":99.87,""UBTC"":0.06,""WHYPE"":0.03,""PT-kHYPE-19MAR2026"":0.05}"
2026-05-09,79,USDT,ZEROBASE CeDeFi,Op Mainnet,$8.1m,8100000,5.3,3.3,2,,,5.3,,,,,,,
2026-05-09,80,USDC / Autopilot,Harvest Finance,Base,"$662,614",662614,5.19,5.19,,,,5.33,,,,,,,
2026-05-09,81,GTUSDCP,Morpho Blue,Op Mainnet,$1.93m,1927307.8692316266,5.18,3.31,1.87,,,4.81,,,1927307.8692316266,,,0,"{""WBTC"":74.45,""wstETH"":21.15,""WETH"":4.17,""sUSDS"":0.24}"
2026-05-09,82,USDC,Moonwell Lending,Base,$2.01m,2009999.9999999998,5.17,3.86,1.32,,,4.7,,,15080000,13070000,2009999.9999999998,,
2026-05-09,83,USDC,Compound V3,Base,"$911,860",911860,5.11,5.11,,,,4.12,,,9680000,8770000,911860,,
2026-05-09,84,USDC,Fluid Lending,Base,$16.06m,16059999.999999998,5.06,3.57,1.49,,,6.45,,,,,,,
2026-05-09,85,USDC,HyperLend Pooled,Hyperliquid L1,$13.54m,13540000,5.04,5.04,,,,5.01,,,74920000,61380000,13540000,,
2026-05-09,86,MWUSDC,Morpho Blue,Base,$22.6k,22597.744542170996,5.03,4.05,0.98,,,4.64,,,22597.744542170996,,,,"{""Unknown"":100}"
2026-05-09,87,USDC / Harvest USDC vault Base,Fusion by IPOR,Base,"$662,637",662637,5.01,5.01,,,,4.91,,,,,,,
2026-05-09,88,BBQUSDC,Morpho Blue,Base,$2.86m,2862514.4783263975,5,5,,,,5.53,,,2862514.4783263975,,,0,"{""PT-USDai-18JUN2026"":38.06,""weETH"":57.83,""syrupUSDC"":1.19,""WETH"":1.15,""WBTC"":1.77,""wsrUSD"":0}"
2026-05-09,89,GTUSDC,Morpho Blue,Katana,,,4.95,3.36,1.59,,,3.49,,,,,,,
2026-05-09,90,GTUSDCC,Morpho Blue,Unichain,$1.63m,1633660.0818831413,4.92,4.92,,,,6.16,,,1633660.0818831413,,,0,"{""kHYPE"":22.99,""UBTC"":50.19,""WHYPE"":26.81}"
2026-05-09,91,USDC-ALUSD / stable - 0.05%,Velodrome V2,Op Mainnet,$1.62m,1620000,4.83,4.83,,,,5.09,,,,,,,
2026-05-09,92,GTUSDCF,Morpho Blue,Base,$1.61m,1606637.2180382388,4.77,4.77,,,,5.1,,,1606637.2180382388,,,0,"{""cbDOGE"":20,""cbXRP"":33,""cbADA"":20,""cbETH"":5.37,""cbBTC"":21.63}"
2026-05-09,93,HYPERUSDCA,Morpho Blue,Arbitrum,$916.4k,916411.3811015132,4.76,4.76,,,,4.28,,,916411.3811015132,,,0,"{""WETH"":0.65,""sUSDai"":2.62,""PT-sUSDai-18JUN2026"":10.05,""WBTC"":18,""weETH"":8.84,""PT-USDai-18JUN2026"":21.26,""Unknown"":0.02,""sUSDS"":15.38,""thBILL"":13.09,""PT-thBILL-18JUN2026"":10.08}"
2026-05-09,94,AAVEUSDC-AAVEGHO,Aura,Base,$1.02m,1020000,4.76,4.75,0,,,7.27,,,,,,,
2026-05-09,95,WABASGHO-WABASUSDC / Aura,Beefy,Base,"$973,364",973364,4.76,4.76,,,,6.69,,,,,,,
2026-05-09,96,GTUSDCC,Morpho Blue,Hyperliquid L1,$1.63m,1633660.0818831413,4.7,4.7,,,,6.3,,,1633660.0818831413,,,0,"{""kHYPE"":22.99,""UBTC"":50.19,""WHYPE"":26.81}"
2026-05-09,97,USDC / SuperchargerV2,WOOFi Earn,Base,"$538,456",538456,4.68,4.68,,,,4.86,,,,,,,
2026-05-09,98,USDC,Kamino Lend,Solana,$7.75m,7750000,4.67,4.67,,,,4.18,,,161430000,153690000,7750000,,
2026-05-09,99,VBUSDT,Yearn Finance,Katana,$4.56m,4560000,4.65,2.7,1.94,,,2.92,,,,,,,
2026-05-09,100,YCSUSDC,Morpho Blue,Base,$512.1k,512057.5398040125,4.58,4.58,,,,5.36,,,512057.5398040125,,,0,"{""cbXRP"":14.37,""superOETHb"":1.51,""cbBTC"":2.98,""cbADA"":29.15,""wstETH"":0.98,""cbETH"":3.14,""cbDOGE"":35.28,""cbLTC"":11.84,""rETH"":0.73}"
2026-05-09,101,CSUSDC,Morpho Blue,Base,$1,1.0058083764463197,4.55,4.55,,,,5.33,,,1.0058083764463197,,,0,"{""wstETH"":64.88,""weETH"":35.12}"
2026-05-09,102,USDC / Morpho,Beefy,Base,$1.45m,1450000,4.51,4.51,,,,5.01,,,,,,,
2026-05-09,103,PYUSD,Kamino Lend,Solana,$10m,10000000,4.41,4.41,,,,3.72,,,79680000,69670000,10000000,,
2026-05-09,104,BBQUSDC,Morpho Blue,Arbitrum,$2.86m,2862514.4783263975,4.27,4.27,,,,3.91,,,2862514.4783263975,,,0,"{""PT-USDai-18JUN2026"":38.06,""weETH"":57.83,""syrupUSDC"":1.19,""WETH"":1.15,""WBTC"":1.77,""wsrUSD"":0}"
